building_age,BuildingType,floor_surface,has_third_use,Neighborhood,NumberofBuildings,NumberofFloors,PrimaryPropertyType,ratio_build,SecondLargestPropertyUseTypeGFA,SiteEnergyUse(kBtu),sum_energy_use,sum_types_use,ThirdLargestPropertyUseTypeGFA,total_ty_gfa,use_steam
24,NonResidential,102500.0,0,DELRIDGE,1.0,1,Retail Store,1.0,0.0,7305474.0,2,2,0.0,99471.0,0
14,NonResidential,60233.0,1,NORTHEAST,1.0,6,Other,0.24487683938483334,63419.0,8915523.0,2,3,15757.0,311861.0,0
53,NonResidential,50785.0,0,GREATER DUWAMISH,1.0,1,Supermarket / Grocery Store,1.0,0.0,7439009.0,2,1,0.0,27382.0,0
87,NonResidential,28375.333333333332,0,Delridge,1.0,3,Small- and Mid-Sized Office,1.0,0.0,37951708.0,2,1,0.0,81526.0,0
16,NonResidential,60651.0,1,North,1.0,5,Other,0.9346424626139718,298043.0,11077140.0,2,3,5636.0,625507.0,0
30,NonResidential,411584.0,1,GREATER DUWAMISH,1.0,1,Distribution Center,1.0,83683.0,15091579.0,2,3,35760.0,407491.0,0
114,NonResidential,18330.0,1,DOWNTOWN,1.0,4,Mixed Use Property,1.0,23277.0,1141189.75,2,3,6540.0,57100.0,0
8,NonResidential,60671.5,0,MAGNOLIA / QUEEN ANNE,1.0,4,Large Office,0.5872196995294331,76364.0,9683979.0,1,2,0.0,225445.0,0
116,NonResidential,15960.0,0,DOWNTOWN,1.0,6,Small- and Mid-Sized Office,0.8345864661654135,0.0,5392617.5,2,1,0.0,95760.0,0
70,NonResidential,179413.0,0,GREATER DUWAMISH,1.0,1,Warehouse,1.0,0.0,3459543.0,1,1,0.0,178087.0,0
99,NonResidential,65288.0,1,GREATER DUWAMISH,0.0,1,Warehouse,1.0,5000.0,605971.1875,1,3,5000.0,70000.0,0
50,NonResidential,170632.0,0,Delridge,1.0,1,Warehouse,1.0,5826.0,602245.0,1,2,0.0,170632.0,0
22,NonResidential,38151.1,0,MAGNOLIA / QUEEN ANNE,1.0,10,Large Office,1.0,168978.0,11410228.0,2,2,0.0,389011.0,0
7,NonResidential,24309.647058823528,0,DOWNTOWN,1.0,17,Large Office,0.6658358821479732,94781.0,13631141.0,1,2,0.0,390275.0,0
7,NonResidential,20400.0,1,NORTHEAST,1.0,6,Mixed Use Property,0.5563725490196079,33399.0,4865551.5,2,3,20740.0,95763.0,0
60,NonResidential,46901.5,1,NORTHEAST,1.0,2,Retail Store,1.0,2950.0,5453438.5,2,3,2500.0,91022.0,0
28,SPS-District K-12,52924.0,0,CENTRAL,1.0,1,K-12 School,1.0,0.0,0.0,1,1,0.0,52924.0,0
50,NonResidential,61500.0,0,GREATER DUWAMISH,1.0,2,Warehouse,1.0,24433.0,3004271.0,1,2,0.0,136917.0,0
13,NonResidential,55026.0,0,EAST,1.0,5,Medical Office,0.5893577581506924,0.0,9941308.0,1,1,0.0,177748.0,0
38,NonResidential,60448.0,0,GREATER DUWAMISH,1.0,1,Warehouse,1.0,7746.0,1052244.75,2,2,0.0,60448.0,0
22,NonResidential,126140.71428571429,0,EAST,7.0,14,Hospital,1.0,441551.0,291614432.0,3,2,0.0,2080885.0,1
88,NonResidential,15650.0,0,MAGNOLIA / QUEEN ANNE,3.0,4,Other,1.0,0.0,11147342.0,2,1,0.0,215197.0,0
12,NonResidential,19353.0,1,EAST,1.0,4,Mixed Use Property,0.7208184777553868,19200.0,2655387.5,2,3,17000.0,62600.0,0
26,NonResidential,57883.8,0,EAST,1.0,5,Medical Office,0.4500810243971543,139000.0,12731388.0,2,2,0.0,285150.0,0
29,NonResidential,18053.2,0,NORTH,1.0,5,Other,1.0,0.0,7771933.5,1,1,0.0,87552.0,0
12,NonResidential,21833.0,0,Ballard,1.0,4,Warehouse,0.9260523061420785,0.0,1165598.875,2,1,0.0,87332.0,0
13,NonResidential,25090.833333333332,0,EAST,1.0,6,Hotel,0.667760470291275,50017.0,13410041.0,2,2,0.0,150545.0,0
17,NonResidential,28343.6,0,MAGNOLIA / QUEEN ANNE,1.0,5,Other,1.0,5803.0,19085174.0,2,2,0.0,140000.0,0
8,NonResidential,22371.2,1,MAGNOLIA / QUEEN ANNE,1.0,5,Hotel,0.8098179802603347,20000.0,9444484.0,2,3,4006.0,116006.0,0
28,NonResidential,33207.0,0,EAST,1.0,4,Warehouse,1.0,0.0,1083729.625,1,1,0.0,132828.0,0
46,NonResidential,70400.0,0,DELRIDGE,1.0,1,Warehouse,1.0,12353.0,13962749.0,2,2,0.0,70400.0,0
21,NonResidential,101830.0,0,NORTHWEST,1.0,1,Retail Store,1.0,0.0,10713006.0,2,1,0.0,130767.0,0
28,SPS-District K-12,18451.0,0,CENTRAL,1.0,3,K-12 School,1.0,0.0,0.0,1,1,0.0,55353.0,0
42,NonResidential,28500.0,0,CENTRAL,2.0,4,University,1.0,0.0,7575080.0,2,1,0.0,114000.0,0
14,SPS-District K-12,112687.66666666667,1,GREATER DUWAMISH,1.0,3,Other,1.0,50000.0,20675922.0,2,3,50000.0,280633.0,0
51,NonResidential,152365.0,0,SOUTHWEST,1.0,1,Warehouse,1.0,7858.0,1069749.75,2,2,0.0,157151.0,0
106,NonResidential,53491.0,0,CENTRAL,1.0,6,Medical Office,1.0,86298.0,25471308.0,2,2,0.0,322657.0,0
58,NonResidential,74178.0,0,GREATER DUWAMISH,1.0,1,Retail Store,1.0,0.0,5402181.0,2,1,0.0,74178.0,0
29,NonResidential,20090.0,0,NORTH,1.0,4,Warehouse,1.0,0.0,686019.1875,2,1,0.0,80360.0,0
66,SPS-District K-12,61183.0,0,SOUTHWEST,1.0,1,K-12 School,1.0,0.0,2424724.25,2,1,0.0,62975.0,0
20,NonResidential,39730.0,0,EAST,1.0,3,Supermarket / Grocery Store,1.0,0.0,10077532.0,2,1,0.0,46280.0,0
8,NonResidential,25928.0,0,GREATER DUWAMISH,1.0,2,Other,1.0,3753.0,1938613.125,1,2,0.0,51856.0,0
95,NonResidential,22046.0,1,GREATER DUWAMISH,1.0,3,Mixed Use Property,0.80970092836191,13884.0,7070998.5,1,3,13858.0,53786.0,0
56,NonResidential,37981.333333333336,0,NORTHEAST,1.0,3,Large Office,0.5742645510075125,0.0,17880184.0,2,1,0.0,65434.0,0
16,NonResidential,31026.333333333332,0,LAKE UNION,1.0,3,Low-Rise Multifamily,0.612232619602703,0.0,1997181.5,2,1,0.0,91064.0,0
59,NonResidential,11110.0,0,NORTHEAST,1.0,2,Worship Facility,1.0,0.0,778355.8125,2,1,0.0,22220.0,0
61,SPS-District K-12,46732.0,0,NORTHEAST,1.0,1,K-12 School,1.0,0.0,2331952.75,2,1,0.0,50956.0,0
54,NonResidential,44700.0,1,GREATER DUWAMISH,1.0,1,Mixed Use Property,1.0,14024.0,2042771.0,2,3,10095.0,47870.0,0
40,NonResidential,44100.0,0,GREATER DUWAMISH,1.0,1,Warehouse,1.0,0.0,1618916.375,1,1,0.0,40000.0,0
51,NonResidential,27800.0,0,GREATER DUWAMISH,1.0,1,Distribution Center,1.0,0.0,1224186.25,2,1,0.0,27800.0,0
15,NonResidential,46340.0,0,GREATER DUWAMISH,1.0,1,Warehouse,1.0,0.0,2564004.0,1,1,0.0,46340.0,0
22,Campus,22800.0,0,GREATER DUWAMISH,3.0,1,Other,1.0,0.0,2222097.5,2,1,0.0,22800.0,0
106,NonResidential,12820.0,0,CENTRAL,1.0,3,Small- and Mid-Sized Office,1.0,0.0,1950713.25,2,1,0.0,38460.0,0
94,NonResidential,10511.0,0,NORTHWEST,1.0,2,Worship Facility,1.0,0.0,945245.625,2,1,0.0,21022.0,0
62,SPS-District K-12,25744.5,0,SOUTHWEST,1.0,2,K-12 School,1.0,0.0,1984067.625,2,1,0.0,51489.0,0
49,NonResidential,48001.0,0,GREATER DUWAMISH,1.0,1,Distribution Center,1.0,0.0,2143650.75,2,1,0.0,48001.0,0
37,NonResidential,26380.0,0,GREATER DUWAMISH,1.0,1,Warehouse,1.0,2760.0,509124.0,2,2,0.0,26380.0,0
47,NonResidential,37351.0,0,GREATER DUWAMISH,1.0,1,Warehouse,1.0,9569.0,2559461.75,2,2,0.0,39120.0,0
35,NonResidential,30375.0,0,GREATER DUWAMISH,1.0,1,Warehouse,1.0,0.0,345866.6875,1,1,0.0,30375.0,0
37,NonResidential,30004.0,0,GREATER DUWAMISH,1.0,1,Warehouse,1.0,4950.0,369291.5,1,2,0.0,29230.0,0
88,NonResidential,13323.666666666666,1,NORTHEAST,1.0,3,Other,1.0,3142.0,10960107.0,2,3,644.0,39971.0,0
102,NonResidential,16794.5,0,BALLARD,1.0,2,Worship Facility,1.0,0.0,509836.1875,2,1,0.0,33589.0,0
37,NonResidential,14500.0,0,BALLARD,1.0,3,Small- and Mid-Sized Office,1.0,0.0,3220635.25,2,1,0.0,43495.0,0
38,NonResidential,14246.0,0,BALLARD,1.0,2,Small- and Mid-Sized Office,1.0,0.0,1896298.875,2,1,0.0,28492.0,0
53,NonResidential,7441.666666666667,1,BALLARD,1.0,3,Small- and Mid-Sized Office,1.0,1800.0,1401315.875,1,3,1000.0,20800.0,0
39,NonResidential,7573.0,0,BALLARD,1.0,3,Restaurant,1.0,0.0,1358519.0,1,2,0.0,22719.0,0
70,NonResidential,22294.0,0,DOWNTOWN,1.0,2,Laboratory,0.5065937023414372,0.0,7251589.0,1,1,0.0,69000.0,0
91,SPS-District K-12,18663.5,0,CENTRAL,1.0,2,K-12 School,1.0,0.0,1967476.375,2,1,0.0,48887.0,0
99,NonResidential,73772.5,0,DOWNTOWN,1.0,2,Retail Store,1.0,0.0,6787070.0,2,1,0.0,147545.0,0
93,Nonresidential COS,10731.0,0,NORTH,1.0,2,Other,1.0,200.0,1114384.625,1,2,0.0,25978.0,0
86,SPS-District K-12,23801.0,0,NORTHWEST,1.0,2,K-12 School,1.0,0.0,2249592.5,2,1,0.0,46066.0,0
99,NonResidential,14036.0,0,NORTHWEST,1.0,2,Other,1.0,0.0,1362523.0,2,1,0.0,23835.0,0
61,NonResidential,15510.0,0,DOWNTOWN,1.0,2,Restaurant,1.0,0.0,4970047.0,2,1,0.0,31020.0,0
99,NonResidential,10800.0,0,DOWNTOWN,1.0,2,Small- and Mid-Sized Office,1.0,7200.0,1636649.125,2,2,0.0,21600.0,0
42,NonResidential,12365.0,0,DOWNTOWN,1.0,5,Small- and Mid-Sized Office,0.7845531742822482,3547.0,4322873.0,2,2,0.0,41540.0,0
74,NonResidential,21543.333333333332,0,DOWNTOWN,1.0,3,Small- and Mid-Sized Office,1.0,0.0,1408291.375,1,1,0.0,64630.0,0
68,NonResidential,10460.0,0,DOWNTOWN,1.0,2,Worship Facility,1.0,0.0,1042108.5,2,1,0.0,20920.0,0
90,NonResidential,11064.0,0,SOUTHWEST,1.0,2,Worship Facility,1.0,0.0,608359.6875,2,1,0.0,22128.0,0
48,NonResidential,48139.0,0,NORTHWEST,1.0,1,Retail Store,1.0,0.0,859236.625,2,1,0.0,40000.0,0
14,NonResidential,29924.0,0,NORTHWEST,1.0,1,Other,1.0,0.0,0.0,0,1,0.0,29924.0,0
67,NonResidential,10682.0,0,SOUTHWEST,1.0,2,Worship Facility,1.0,6000.0,965651.125,2,2,0.0,21364.0,0
24,NonResidential,14461.5,0,DOWNTOWN,1.0,2,University,1.0,0.0,439311.9063,2,1,0.0,28800.0,0
88,NonResidential,7200.0,0,DOWNTOWN,1.0,3,University,1.0,0.0,323739.4063,2,1,0.0,21600.0,0
20,NonResidential,25735.0,0,NORTHEAST,1.0,1,Retail Store,1.0,0.0,1169394.875,2,1,0.0,25691.0,0
60,NonResidential,12931.0,0,NORTHEAST,1.0,2,Retail Store,1.0,300.0,4801472.0,2,2,0.0,25862.0,0
13,NonResidential,24982.5,0,NORTHEAST,1.0,2,Retail Store,1.0,2500.0,3377209.75,2,2,0.0,49965.0,0
87,NonResidential,10014.0,0,DOWNTOWN,1.0,2,Small- and Mid-Sized Office,1.0,0.0,511797.4063,2,1,0.0,20028.0,1
116,NonResidential,3374.5714285714284,0,DOWNTOWN,1.0,7,Small- and Mid-Sized Office,1.0,2285.0,552007.5,2,2,0.0,28480.0,0
114,NonResidential,7854.333333333333,0,DOWNTOWN,1.0,3,Small- and Mid-Sized Office,1.0,3380.0,883197.6875,1,2,0.0,23563.0,0
113,NonResidential,9533.333333333334,1,DOWNTOWN,1.0,3,Mixed Use Property,1.0,11000.0,1062722.625,2,3,3000.0,26000.0,0
38,NonResidential,19269.5,1,DOWNTOWN,1.0,2,Mixed Use Property,0.6787929110770907,12379.0,2186018.5,1,3,10611.0,38539.0,0
110,NonResidential,5368.0,0,DOWNTOWN,1.0,5,Small- and Mid-Sized Office,1.0,0.0,1989287.0,1,1,0.0,29040.0,0
110,NonResidential,23400.0,0,DOWNTOWN,1.0,2,Retail Store,1.0,10781.0,1245187.5,1,2,0.0,46800.0,0
37,NonResidential,21330.0,0,DOWNTOWN,1.0,3,Small- and Mid-Sized Office,0.5836849507735584,26640.0,2067352.5,2,2,0.0,65640.0,0
108,NonResidential,9600.0,1,DOWNTOWN,1.0,3,Small- and Mid-Sized Office,1.0,7200.0,1345025.75,2,3,6200.0,35000.0,0
62,NonResidential,11184.0,0,DOWNTOWN,1.0,3,Small- and Mid-Sized Office,0.851931330472103,4968.0,1696978.75,2,2,0.0,31524.0,0
85,NonResidential,13135.0,0,DOWNTOWN,1.0,2,Retail Store,1.0,0.0,1560461.75,2,1,0.0,26270.0,0
90,NonResidential,19206.666666666668,0,DOWNTOWN,1.0,3,Small- and Mid-Sized Office,0.8642832349878514,7820.0,2385395.0,1,2,0.0,57620.0,0
62,NonResidential,14348.0,1,DOWNTOWN,1.0,2,Mixed Use Property,0.7881237803178144,7760.0,418348.5,1,3,6080.0,26800.0,0
26,NonResidential,11560.0,0,DOWNTOWN,1.0,5,Hotel,1.0,0.0,2443065.25,2,1,0.0,57800.0,0
61,NonResidential,15945.0,0,DOWNTOWN,1.0,2,Other,1.0,0.0,1858224.625,1,1,0.0,31160.0,0
91,NonResidential,22049.0,0,DOWNTOWN,1.0,2,Small- and Mid-Sized Office,0.6902353848247086,13155.0,1441900.5,2,2,0.0,39075.0,1
93,NonResidential,7460.333333333333,0,DOWNTOWN,1.0,3,Restaurant,1.0,0.0,3532966.5,2,1,0.0,22381.0,0
90,NonResidential,12312.25,0,DOWNTOWN,0.0,4,Laboratory,1.0,7165.0,33268410.0,2,2,0.0,47749.0,0
91,NonResidential,24825.0,0,DOWNTOWN,1.0,1,Retail Store,0.9491238670694864,10439.0,439521.0938,2,2,0.0,24379.0,0
64,NonResidential,6667.5,0,DOWNTOWN,1.0,4,Medical Office,1.0,0.0,1553208.375,2,1,0.0,26670.0,0
94,Nonresidential COS,18870.0,0,DOWNTOWN,1.0,2,Other,1.0,0.0,3095882.0,2,1,0.0,38939.0,0
51,NonResidential,23752.0,1,DOWNTOWN,1.0,1,Small- and Mid-Sized Office,1.0,9435.0,1067153.75,2,3,0.0,23752.0,0
49,NonResidential,11104.0,0,DOWNTOWN,1.0,4,Hotel,1.0,0.0,2669564.25,2,1,0.0,52668.0,0
10,NonResidential,16896.0,1,DOWNTOWN,1.0,2,Mixed Use Property,0.3233013731060606,8540.0,2547848.0,2,3,1600.0,19109.0,0
15,SPS-District K-12,35805.0,0,MAGNOLIA / QUEEN ANNE,1.0,1,K-12 School,1.0,0.0,431471.6875,2,1,0.0,35805.0,0
88,NonResidential,22995.5,0,Northwest,1.0,2,Worship Facility,1.0,0.0,1145535.75,2,1,0.0,45991.0,0
95,NonResidential,7166.333333333333,0,NORTHEAST,1.0,3,Residence Hall,1.0,0.0,605130.6875,1,1,0.0,21499.0,0
27,NonResidential,10192.0,0,NORTHEAST,1.0,2,Small- and Mid-Sized Office,1.0,0.0,1791071.375,2,1,0.0,25021.0,0
60,NonResidential,19632.5,1,NORTHEAST,1.0,2,Retail Store,1.0,4388.0,5238803.0,2,3,2679.0,38972.0,0
60,NonResidential,27142.0,0,NORTHEAST,1.0,2,Retail Store,1.0,1900.0,6778694.0,2,2,0.0,54684.0,0
60,NonResidential,23409.0,0,NORTHEAST,1.0,1,Retail Store,1.0,1500.0,2545405.0,2,2,0.0,23409.0,0
19,NonResidential,63153.0,1,NORTHEAST,1.0,1,Retail Store,1.0,2757.0,4644178.0,2,3,1000.0,63153.0,0
55,NonResidential,12050.0,0,NORTHEAST,2.0,2,Hotel,1.0,0.0,1587454.75,2,1,0.0,30910.0,0
93,NonResidential,11200.0,0,DOWNTOWN,1.0,3,Restaurant,1.0,14400.0,4475650.0,2,2,0.0,33600.0,0
89,NonResidential,8089.0,0,DOWNTOWN,1.0,4,Other,1.0,6480.0,1857154.75,2,2,0.0,32356.0,1
56,NonResidential,8740.0,0,DOWNTOWN,1.0,7,Hotel,0.7881660673422687,0.0,3993913.25,2,1,0.0,61180.0,0
38,NonResidential,8701.2,0,DOWNTOWN,1.0,5,Small- and Mid-Sized Office,0.741414977244518,0.0,3460275.5,2,2,0.0,32569.0,0
106,NonResidential,11965.5,0,Northwest,1.0,2,Worship Facility,1.0,0.0,496477.3125,2,1,0.0,23931.0,0
68,NonResidential,10696.5,0,Northwest,1.0,2,Worship Facility,1.0,0.0,845961.375,2,1,0.0,21393.0,0
26,NonResidential,23780.0,1,SOUTHEAST,1.0,2,Mixed Use Property,1.0,15724.0,1132489.625,2,3,8255.0,47125.0,0
10,NonResidential,10389.0,1,EAST,1.0,6,Senior Care Community,1.0,15661.0,1076733.25,2,3,10877.0,62234.0,0
86,NonResidential,6986.666666666667,0,NORTHEAST,1.0,3,Residence Hall,1.0,0.0,1500309.75,2,1,0.0,20960.0,0
106,NonResidential,9600.0,0,DOWNTOWN,1.0,3,University,1.0,0.0,717056.375,2,1,0.0,28800.0,0
59,NonResidential,10800.0,0,DOWNTOWN,1.0,2,K-12 School,1.0,0.0,1261536.75,2,1,0.0,21600.0,0
21,NonResidential,7620.0,0,DOWNTOWN,1.0,3,K-12 School,1.0,0.0,931148.625,1,1,0.0,22860.0,0
44,NonResidential,26366.0,0,NORTHEAST,1.0,1,Worship Facility,1.0,0.0,888031.875,2,2,0.0,26386.0,0
51,NonResidential,10866.0,0,SOUTHEAST,1.0,2,Worship Facility,1.0,0.0,860364.1875,2,1,0.0,21732.0,0
71,NonResidential,21060.0,1,BALLARD,1.0,1,Mixed Use Property,1.0,10240.0,350264.5938,2,3,1890.0,22625.0,0
56,NonResidential,5134.75,1,BALLARD,1.0,4,Mixed Use Property,1.0,5264.0,1678458.75,2,3,3700.0,16351.0,0
58,SPS-District K-12,38624.0,0,NORTHEAST,1.0,1,K-12 School,1.0,0.0,1424157.25,2,1,0.0,41408.0,0
116,NonResidential,10986.666666666666,0,NORTHEAST,1.0,3,Retail Store,1.0,0.0,813641.0,1,1,0.0,32960.0,0
95,NonResidential,9878.666666666666,0,NORTHEAST,1.0,3,Other,1.0,4540.0,688641.8125,1,2,0.0,29636.0,0
86,NonResidential,6857.0,0,NORTHEAST,1.0,3,Hotel,1.0,0.0,716279.6875,1,1,0.0,20571.0,0
90,NonResidential,23996.0,0,NORTHEAST,1.0,2,Worship Facility,1.0,10206.0,3040195.5,2,2,0.0,48006.0,0
23,NonResidential,9524.0,0,NORTHEAST,1.0,3,Residence Hall,1.0,7000.0,2717863.25,2,2,0.0,29000.0,0
34,NonResidential,7718.333333333333,0,EAST,0.0,15,Residence Hall,0.7276182250053984,25000.0,2882489.75,1,2,0.0,175000.0,0
16,NonResidential,15693.0,0,NORTHEAST,1.0,2,Worship Facility,1.0,0.0,1128179.125,2,1,0.0,30000.0,0
27,Campus,7166.666666666667,0,NORTHEAST,5.0,3,K-12 School,1.0,0.0,6689184.0,2,1,0.0,96154.0,0
4,NonResidential,42058.0,0,LAKE UNION,1.0,2,Small- and Mid-Sized Office,0.6849945313614533,0.0,2641681.75,2,1,0.0,55000.0,0
91,NonResidential,11555.555555555555,0,DOWNTOWN,1.0,9,Hotel,1.0,8000.0,8690648.0,3,2,0.0,104000.0,1
45,SPS-District K-12,55206.0,0,GREATER DUWAMISH,1.0,1,K-12 School,1.0,0.0,2345752.5,2,1,0.0,55206.0,0
35,NonResidential,26124.666666666668,0,SOUTHEAST,1.0,3,Senior Care Community,1.0,0.0,3321035.75,1,2,0.0,58665.0,0
9,NonResidential,19392.0,0,BALLARD,1.0,2,Mixed Use Property,1.0,16826.0,1841154.25,2,2,0.0,33652.0,0
47,NonResidential,20895.0,0,GREATER DUWAMISH,1.0,2,Other,1.0,20000.0,2177075.0,2,2,0.0,41790.0,0
116,NonResidential,7992.0,0,DOWNTOWN,1.0,5,Small- and Mid-Sized Office,1.0,2840.0,2178690.5,2,2,0.0,39960.0,0
116,NonResidential,6660.0,0,DOWNTOWN,1.0,5,Warehouse,1.0,6000.0,90558.70313,1,2,0.0,30000.0,0
90,NonResidential,3294.5454545454545,0,DOWNTOWN,1.0,11,Hotel,1.0,0.0,2147968.25,3,1,0.0,36240.0,1
94,NonResidential,13106.666666666666,0,DOWNTOWN,1.0,3,Other,0.8229908443540183,0.0,3042875.5,3,1,0.0,39320.0,1
108,NonResidential,8307.2,0,DOWNTOWN,1.0,5,Other,1.0,0.0,2735166.0,1,1,0.0,41536.0,0
107,NonResidential,5970.0,0,DOWNTOWN,1.0,6,Hotel,1.0,0.0,3321603.0,2,1,0.0,35820.0,0
94,NonResidential,16731.0,0,SOUTHWEST,1.0,2,K-12 School,1.0,0.0,3987215.5,2,1,0.0,57896.0,0
51,NonResidential,16581.333333333332,0,SOUTHWEST,1.0,3,K-12 School,1.0,0.0,2096835.5,2,1,0.0,49744.0,0
93,NonResidential,18908.0,0,SOUTHWEST,1.0,2,Worship Facility,1.0,18701.0,1411305.5,2,2,0.0,38108.0,0
90,NonResidential,11657.5,1,SOUTHWEST,0.0,2,Mixed Use Property,1.0,6919.0,1354000.625,2,3,1976.0,16653.0,0
86,NonResidential,10350.0,1,SOUTHWEST,1.0,2,Mixed Use Property,1.0,6900.0,4265815.0,2,3,4323.0,18123.0,0
68,NonResidential,41521.0,1,SOUTHWEST,1.0,1,Other,0.6839189807567255,13124.0,3343550.0,2,3,2574.0,41939.0,0
70,NonResidential,12881.0,0,SOUTHWEST,1.0,2,Supermarket / Grocery Store,1.0,0.0,1906384.875,1,1,0.0,25762.0,0
32,NonResidential,33334.0,0,SOUTHWEST,1.0,1,Other,1.0,0.0,6118300.5,2,2,0.0,50000.0,0
35,NonResidential,14462.333333333334,0,SOUTHWEST,1.0,3,Small- and Mid-Sized Office,1.0,0.0,2686765.0,2,1,0.0,45000.0,0
37,NonResidential,39350.0,1,NORTH,1.0,1,Mixed Use Property,1.0,19249.0,267135.0938,1,3,2663.0,41183.0,0
67,NonResidential,22405.0,0,NORTH,0.0,1,Other,1.0,7500.0,3498214.75,2,2,0.0,18500.0,0
3,SPS-District K-12,32590.0,0,NORTH,1.0,1,Other,1.0,0.0,1361794.25,2,1,0.0,32590.0,0
31,NonResidential,37500.0,0,GREATER DUWAMISH,1.0,1,Warehouse,1.0,0.0,1811506.375,2,1,0.0,61419.0,0
26,NonResidential,19500.0,0,CENTRAL,1.0,2,Medical Office,1.0,0.0,2615247.75,2,1,0.0,39000.0,0
92,NonResidential,22180.0,0,SOUTHWEST,1.0,1,Other,1.0,8180.0,5089083.0,2,2,0.0,22180.0,0
45,SPS-District K-12,51704.0,0,GREATER DUWAMISH,1.0,1,K-12 School,1.0,0.0,1799402.75,2,1,0.0,51704.0,0
47,NonResidential,25920.0,1,GREATER DUWAMISH,1.0,1,Distribution Center,1.0,4051.0,1219744.75,2,3,2592.0,25920.0,0
63,NonResidential,25480.0,0,GREATER DUWAMISH,1.0,1,Refrigerated Warehouse,1.0,0.0,741287.1875,1,1,0.0,25480.0,0
46,NonResidential,15500.0,0,GREATER DUWAMISH,1.0,2,Warehouse,1.0,0.0,2301043.75,2,1,0.0,31000.0,0
55,NonResidential,29740.0,0,GREATER DUWAMISH,1.0,1,Small- and Mid-Sized Office,1.0,12208.0,1467060.25,2,2,0.0,30012.0,0
62,NonResidential,23236.0,1,GREATER DUWAMISH,1.0,1,Distribution Center,1.0,1250.0,433871.0,2,3,1250.0,23236.0,0
7,NonResidential,12691.666666666666,1,SOUTHEAST,1.0,3,Small- and Mid-Sized Office,1.0,6213.0,1921801.25,2,3,2825.0,38073.0,0
46,NonResidential,19585.0,0,SOUTHEAST,1.0,2,Small- and Mid-Sized Office,1.0,0.0,2130673.75,2,1,0.0,35500.0,0
39,Nonresidential COS,36070.0,0,SOUTHEAST,0.0,1,Other,1.0,0.0,1441665.375,1,1,0.0,66597.0,0
53,NonResidential,10023.5,0,SOUTHEAST,1.0,2,Other,1.0,0.0,117438.3984,1,1,0.0,20047.0,0
102,NonResidential,20000.0,0,GREATER DUWAMISH,1.0,1,Retail Store,1.0,0.0,557863.6875,1,1,0.0,20000.0,0
61,NonResidential,16200.0,0,GREATER DUWAMISH,1.0,2,Warehouse,1.0,0.0,248616.0,1,1,0.0,32700.0,0
54,NonResidential,25159.0,0,MAGNOLIA / QUEEN ANNE,1.0,1,Supermarket / Grocery Store,1.0,0.0,8905287.0,2,2,0.0,25883.0,0
68,Nonresidential COS,27247.0,1,MAGNOLIA / QUEEN ANNE,1.0,1,Other,1.0,7701.0,2332996.5,2,3,3045.0,25063.0,0
61,NonResidential,26680.0,0,GREATER DUWAMISH,1.0,1,Distribution Center,1.0,0.0,243518.2031,1,1,0.0,33987.0,0
63,NonResidential,31521.0,0,DELRIDGE,1.0,1,Warehouse,1.0,0.0,1788148.0,2,1,0.0,31521.0,0
65,NonResidential,24000.0,0,GREATER DUWAMISH,1.0,1,Warehouse,1.0,3600.0,1257033.5,2,2,0.0,24000.0,0
64,NonResidential,21900.0,0,GREATER DUWAMISH,1.0,1,Self-Storage Facility,1.0,0.0,1333637.625,2,1,0.0,21900.0,0
63,NonResidential,39900.0,0,GREATER DUWAMISH,1.0,1,Retail Store,1.0,15000.0,145468.7969,2,2,0.0,40000.0,0
55,NonResidential,38005.0,1,GREATER DUWAMISH,1.0,1,Warehouse,1.0,10974.0,752093.625,2,3,5471.0,38005.0,0
18,NonResidential,35579.0,0,GREATER DUWAMISH,1.0,1,Distribution Center,1.0,0.0,1096646.25,2,1,0.0,35579.0,0
41,NonResidential,49950.0,0,GREATER DUWAMISH,1.0,1,Distribution Center,1.0,0.0,238969.7031,1,1,0.0,49950.0,0
15,SPS-District K-12,20692.666666666668,0,EAST,1.0,3,K-12 School,1.0,0.0,1955013.5,2,1,0.0,62078.0,0
69,NonResidential,11306.0,0,MAGNOLIA / QUEEN ANNE,1.0,2,Worship Facility,1.0,0.0,731321.8125,2,1,0.0,22612.0,0
40,NonResidential,19393.5,0,NORTH,1.0,2,Other,1.0,0.0,3204685.5,2,2,0.0,38787.0,0
28,NonResidential,25184.0,0,NORTH,2.0,2,Self-Storage Facility,1.0,0.0,753275.1875,2,1,0.0,50369.0,0
78,NonResidential,30545.0,0,GREATER DUWAMISH,1.0,1,Warehouse,1.0,7000.0,1577040.875,2,2,0.0,30545.0,0
94,NonResidential,10897.0,0,MAGNOLIA / QUEEN ANNE,1.0,3,K-12 School,1.0,0.0,971990.3125,2,1,0.0,33550.0,0
53,NonResidential,12113.5,0,MAGNOLIA / QUEEN ANNE,1.0,2,Worship Facility,1.0,0.0,1086678.125,2,1,0.0,26210.0,0
60,NonResidential,27000.0,0,GREATER DUWAMISH,1.0,1,Distribution Center,1.0,0.0,651293.3125,2,1,0.0,27000.0,0
17,SPS-District K-12,31833.666666666668,0,LAKE UNION,1.0,3,K-12 School,1.0,0.0,3009967.0,2,1,0.0,95501.0,0
